Type :,DIL805
Test :,200304 01 Aus 1000°C 5 min quench


;Time;Temperature;Change in Length;HF Power
 170;16.90052032;169.01173401;19.52117348;8.55798435
 171;17.00092506;169.95526123;19.73934746;8.36739445
 172;17.10039520;170.86254883;19.86479759;8.46187019
 173;17.20094109;172.06755066;19.97388458;8.28104496
 174;17.30046082;173.16015625;20.12388039;7.96490288
 175;17.40081787;174.08813477;20.25751305;8.21586418
 176;17.50015068;175.04988098;20.43478012;8.14708614
 177;17.60069084;176.01141357;20.58204651;8.22195816
 178;17.70005608;176.73876953;20.73476982;8.54054165
 179;17.80055618;177.91403198;20.85203743;8.55620193
 180;17.90004158;179.16665649;21.01021576;8.20046711
 181;18.00053787;180.09054565;21.16566467;8.31148434
 182;18.10003090;180.95204163;21.28020668;8.26755905
 183;18.20052719;181.96391296;21.42747307;8.29264736
 184;18.30097198;183.13662720;21.55019760;8.24429226
 185;18.40038872;183.99470520;21.70019150;8.38355064
 186;18.50092888;185.02139282;21.85018730;8.37937832
 187;18.60039330;185.93933105;21.99200058;8.40646362
 188;18.70084763;187.00216675;22.15017700;8.43997097
 189;18.80026817;187.88916016;22.29199028;8.73636627
 190;18.90076447;189.15214539;22.48289299;8.10162640
 191;19.00020409;190.03234863;22.59470749;8.38253975
 192;19.10073090;191.04019165;22.74470329;8.32855034
 193;19.20007896;191.84683228;22.89197159;8.68304825
 194;19.30055428;193.03892517;23.00923920;8.54804897
 195;19.40104866;193.96966553;23.18650627;8.50261021
 196;19.50058365;195.09741211;23.29014015;8.28001881
 197;19.60103989;196.12524414;23.43740654;8.18455505
 198;19.70045471;196.96513367;23.62830925;8.45155144
 199;19.80090141;198.03640747;23.74557877;8.48282433
 200;19.90032005;199.00399780;23.87648392;8.34660816
 201;20.00083542;200.12165833;24.02375221;8.32871723
 202;20.10029221;201.15426636;24.14374733;8.23846054
 203;20.20085716;201.96852112;24.28283310;8.38980770
 204;20.30029297;202.91978455;24.43010139;8.56207085
 205;20.40084267;203.77998352;24.56373405;8.83214855
 206;20.50034142;205.19856262;24.72191048;8.34495258
 207;20.60084915;206.15921021;24.90463257;8.23587322
 208;20.70037460;207.12315369;25.01917267;8.38714314
 209;20.80084991;208.07298279;25.17189598;8.14879417
 210;20.90022278;208.90238953;25.34916306;8.57470417
 211;21.00067329;210.11827087;25.48279381;8.54137802
 212;21.10011864;210.93821716;25.61369896;8.65316868
 213;21.20060921;211.79931641;25.76914787;8.71271610
 214;21.30007935;213.15486145;25.90823555;8.35228825
 215;21.40056038;213.89718628;26.06368446;8.79722786
 216;21.50004959;215.02934265;26.25185966;8.71819687
 217;21.60045052;216.12597656;26.40458298;8.46707630
 218;21.70087051;217.33871460;26.53275871;8.17999363
 219;21.80032539;218.33880615;26.68548203;8.09435081
 220;21.90088081;218.90876770;26.82456779;8.42481518
 221;22.00028992;219.96574402;26.95274544;8.52129364
 222;22.10075569;220.67294312;27.10001373;9.03911018
 223;22.20018005;222.09648132;27.25273514;8.80109978
 224;22.30059052;223.06938171;27.39454842;8.47050667
 225;22.40009499;224.10174561;27.53908920;8.49011230
 226;22.50064087;225.01875305;27.68635750;8.46981907
 227;22.60011101;225.95175171;27.80908203;8.69092560
 228;22.70066833;226.90084839;27.98089409;8.77194977
 229;22.80010605;228.25109863;28.11452484;8.63135815
 230;22.90064812;228.96719360;28.25633812;8.96307659
 231;23.00019455;230.27671814;28.43633270;8.51482868
 232;23.10069466;231.07870483;28.58360100;8.45198441
 233;23.20009995;232.09451294;28.69814301;8.51409054
 234;23.30051422;232.92240906;28.84813690;8.64999676
 235;23.40102005;233.94586182;29.01722145;8.74188614
 236;23.50044250;235.09829712;29.12631035;8.60216999
 237;23.60093880;236.09242249;29.30085182;8.65390396
 238;23.70030594;236.97889709;29.45630074;8.50154686
 239;23.80077934;237.86572266;29.60629463;8.72095013
 240;23.90024185;239.04626465;29.75083351;8.67218685
 241;24.00073051;240.21205139;29.92810249;8.64917660
 242;24.10019112;241.08058167;30.10536766;8.54079056
 243;24.20072746;242.11198425;30.20900154;8.68301201
 244;24.30018044;242.97282410;30.38354301;8.78481579
 245;24.40066528;244.00659180;30.47626686;8.53084087
 246;24.50008583;244.77244568;30.67262459;8.95869732
 247;24.60054588;245.94680786;30.81170845;8.88212681
 248;24.70104218;247.07330322;30.99715614;9.01814365
 249;24.80032921;248.06092834;31.13078880;8.60773945
 250;24.90070152;249.07766724;31.30533028;8.68898487
 251;25.00023079;249.86402893;31.37351036;8.91660500
 252;25.10073090;250.98568726;31.56714058;8.82880306
 253;25.20015907;252.00308228;31.72531700;8.87551880
 254;25.30070114;252.94940186;31.92167091;8.92949677
 255;25.40012169;254.03317261;32.07439423;8.59149170
 256;25.50064278;254.90168762;32.17802429;8.89686680
 257;25.60010910;256.00222778;32.34438324;8.75044632
 258;25.70068741;257.15316772;32.52438354;8.48878860
 259;25.80015945;257.96505737;32.65528107;8.84133244
 260;25.90064812;258.92630005;32.78346252;8.79452515
 261;26.00005913;259.89505005;32.93891144;8.86187935
 262;26.10062408;261.13574219;33.09981537;8.90764809
 263;26.20006943;261.91943359;33.24435425;8.99689007
 264;26.30054092;263.09878540;33.42434692;8.67098904
 265;26.40003967;264.14102173;33.54707336;8.57173538
 266;26.50053215;265.14263916;33.71343231;8.77425194
 267;26.60097122;265.88717651;33.85797119;9.08618546
 268;26.70035553;266.92117310;34.08432770;8.96679592
 269;26.80076027;268.18170166;34.19341278;8.81399918
 270;26.90016556;269.20056152;34.34341431;8.55770302
 271;27.00060081;270.02938843;34.51795197;8.67598915
 272;27.10005951;270.95947266;34.66521454;8.89217281
 273;27.20060158;272.04135132;34.80157471;8.60314941
 274;27.30002022;272.85021973;34.93793488;8.98898506
 275;27.40056229;273.93572998;35.05792999;8.94971371
 276;27.50007820;274.98895264;35.25156403;9.07902050
 277;27.60049629;276.09518433;35.45610046;8.84164715
 278;27.70085144;277.13357544;35.60609436;8.78546619
 279;27.80031776;278.11257935;35.72063446;8.72409725
 280;27.90081787;278.92196655;35.87609100;9.00788975
 281;28.00017738;279.85330200;36.02608490;8.95112419
 282;28.10054016;281.02243042;36.19516754;9.01340771
 283;28.20092010;282.00485229;36.38334656;8.80646706
 284;28.30031013;283.05026245;36.53334045;8.83143044
 285;28.40081024;284.01626587;36.63970184;8.78665066
 286;28.50018692;284.92623901;36.81150818;8.79059410
 287;28.60067177;286.02697754;36.96423340;8.85169888
 288;28.70004272;287.01113892;37.11150360;8.90193844
 289;28.80049706;288.03305054;37.26967621;9.14406109
 290;28.90078545;289.04910278;37.44694519;8.98695660
 291;29.00003815;290.14093018;37.60511780;8.95080566
 292;29.10062790;290.87170410;37.74420929;9.18482018
 293;29.20100784;292.04342651;37.91874695;8.93085003
 294;29.30030060;293.13113403;38.07692719;8.73462200
 295;29.40077019;294.14904785;38.21601105;8.64046478
 296;29.50015450;294.95205688;38.33328247;8.55936241
 297;29.60066414;295.76974487;38.49691010;9.11241436
 298;29.70004463;296.92794800;38.67963409;9.20224667
 299;29.80049133;298.08740234;38.81326294;9.18538475
 300;29.90096092;299.09420776;39.00962067;9.06910038
 301;30.00046539;300.10543823;39.14052582;8.95952988
 302;30.10088158;301.18286133;39.32051849;8.77165890
 303;30.20036697;302.00347900;39.42414856;8.72915840
 304;30.30096245;303.01199341;39.59596252;9.14550686
 305;30.40036583;304.02493286;39.75686646;8.90554047
 306;30.50080681;304.90484619;39.89322662;9.25034618
 307;30.60012054;306.16033936;40.07321930;9.11752129
 308;30.70062065;307.14962769;40.25048828;9.06654549
 309;30.80001640;308.09249878;40.41139221;9.00515652
 310;30.90052223;308.96649170;40.55047607;9.00112915
 311;31.00104332;310.05847168;40.73046875;9.03029060
 312;31.10049248;311.18240356;40.85047150;8.81083107
 313;31.20088768;311.97854614;41.01682281;9.08475685
 314;31.30021858;312.93389893;41.18318176;9.18612862
 315;31.40074730;314.01748657;41.29772949;9.14632702
 316;31.50017357;315.01934814;41.46681213;9.13003159
 317;31.60071754;315.98791504;41.60044098;9.20834541
 318;31.70011711;316.96990967;41.75862122;9.14632607
 319;31.80065918;317.98306274;41.91952515;9.31881618
 320;31.90018272;319.15460205;42.06406403;8.67068386
 321;32.00057220;319.96328735;42.18405914;9.00177765
 322;32.10094452;320.88601685;42.32041931;9.22081280
 323;32.20040894;321.97799683;42.48405457;9.20194912
 324;32.30088425;322.83673096;42.68040466;9.59378147
 325;32.40029144;324.30691528;42.82495117;9.11953068
 326;32.50080490;325.20007324;42.99403381;9.07963943
 327;32.60023880;326.04061890;43.13311768;9.14400101
 328;32.70071030;326.89965820;43.29402161;9.17338848
 329;32.80017471;328.03451538;43.44674683;8.97936440
 330;32.90060806;328.78457642;43.59674072;9.50707626
 331;33.00097275;330.11004639;43.73036957;8.92615795
 332;33.10039520;330.85147095;43.87763977;9.29775906
 333;33.20072937;331.95089722;44.02490997;9.11360645
 334;33.30025101;332.92800903;44.19672394;9.28409767
 335;33.40080643;333.90481567;44.34126282;9.24033356
 336;33.50025177;335.03298950;44.52398682;9.27492046
 337;33.60072708;336.24880981;44.64943695;9.03889561
 338;33.70022202;336.99011230;44.79943085;9.05640697
 339;33.80067062;337.85745239;44.95760345;9.24099827
 340;33.90014648;338.83880615;45.10214233;9.47864151
 341;34.00062561;339.83438110;45.25486755;9.45081806
 342;34.10007095;340.96542358;45.38577271;9.33827019
 343;34.20055008;342.15756226;45.60667419;9.31688881
 344;34.30092239;342.97592163;45.71303558;9.39965057
 345;34.40040588;344.05957031;45.86848450;9.07245827
 346;34.50096130;344.92800903;46.02938843;9.34462929
 347;34.60042953;346.07894897;46.16301727;9.22165775
 348;34.70102310;347.06759644;46.33483124;9.41666222
 349;34.80048370;347.91149902;46.48482513;9.54403019
 350;34.90100479;349.13018799;46.66482544;9.21765709
 351;35.00052643;350.02215576;46.81481934;9.28135300
 352;35.10100555;351.08880615;46.93753815;9.18250656
 353;35.20048523;352.16781616;47.11753082;9.09786987
 354;35.30103683;352.95742798;47.25934601;9.41533470
 355;35.40054321;353.87707520;47.40661621;9.40525436
 356;35.50001526;355.06747437;47.60569763;9.29085732
 357;35.60048676;355.88723755;47.77478790;9.71224594
 358;35.70097733;357.21450806;47.92750549;9.39406395
 359;35.80041122;358.16174316;48.06386566;9.18445206
 360;35.90085602;358.93289185;48.25476837;9.28706837
 361;36.00034332;360.01910400;48.36385345;9.28034306
 362;36.10083771;360.96618652;48.54657745;9.29573250
 363;36.20031357;361.90814209;48.68839264;9.51750088
 364;36.30090714;363.02301025;48.87929535;9.33850002
 365;36.40033340;363.98059082;49.05110931;9.36695957
 366;36.50084686;365.05886841;49.19019318;9.32580662
 367;36.60030746;365.87927246;49.36200714;9.44354820
 368;36.70082092;367.16760254;49.53926849;9.34632683
 369;36.80023956;367.99316406;49.70017242;9.40636253
 370;36.90073013;369.05133057;49.86653137;9.18927574
 371;37.00022888;370.03097534;49.98107910;9.42460155
 372;37.10073853;370.94158936;50.12834167;9.42874718
 373;37.20022964;371.95239258;50.29197693;9.51904869
 374;37.30066681;373.00317383;50.44197083;9.54386997
 375;37.40006256;374.04397583;50.63832855;9.57590199
 376;37.50056839;374.95428467;50.76377869;9.50666046
 377;37.60098267;376.07629395;50.91649628;9.43003082
 378;37.70045471;377.04858398;51.07740021;9.45547485
 379;37.80098343;377.66595459;51.20012665;9.72105885
 380;37.90042496;378.92257690;51.39648438;9.57262611
 381;38.00100327;379.95639038;51.55193329;9.45705700
 382;38.10044861;380.99758911;51.69920349;9.51328659
 383;38.20090866;381.80163574;51.86556244;9.72286701
 384;38.30041885;383.08435059;52.04282379;9.55038261
 385;38.40093231;384.04547119;52.20645905;9.49827290
 386;38.50038528;385.04760742;52.34554291;9.34556103
 387;38.60083008;385.75555420;52.55281067;9.81108475
 388;38.70029068;386.93475342;52.67552948;9.69094276
 389;38.80080414;388.01168823;52.85279846;9.46558571
 390;38.90029526;388.97027588;53.02733612;9.67287922
 391;39.00082397;389.94772339;53.14188385;9.69863987
 392;39.10032272;391.03128052;53.30823517;9.39436531
 393;39.20086670;392.01950073;53.43641663;9.40687084
 394;39.30028152;392.84649658;53.64095306;9.48163795
 395;39.40082550;393.97109985;53.78004456;9.73293591
 396;39.50023270;395.06079102;53.92730713;9.66241837
 397;39.60075760;396.04583740;54.13185120;9.70203495
 398;39.70024490;397.23529053;54.24365997;9.55146599
 399;39.80078888;398.15832520;54.39365387;9.46693802
 400;39.90024567;398.88711548;54.57910919;9.80407143
 401;40.00079727;399.97027588;54.72910309;9.55234623
 402;40.10033417;400.88589478;54.87909698;9.99325180
 403;40.20083618;401.94738770;55.03726959;9.97747040
 404;40.30023956;402.93783569;55.22817230;9.88839340
 405;40.40076447;404.16473389;55.42726135;9.49662590
 406;40.50023651;405.12762451;55.51180267;9.46678543
 407;40.60078430;405.96343994;55.69179535;9.60778427
 408;40.70027542;407.04901123;55.84452057;9.72597694
 409;40.80074692;407.88052368;56.00269318;10.03660583
 410;40.90008163;408.97488403;56.17723846;9.95595360
 411;41.00045013;410.02117920;56.36540985;9.85095119
 412;41.10095215;411.04818726;56.53176880;9.66597462
 413;41.20045471;411.92913818;56.67085266;9.71137810
 414;41.30099869;412.97543335;56.80175781;9.81832314
 415;41.40035248;413.82156372;56.95993805;9.99163151
 416;41.50084305;415.02807617;57.11811066;10.07319832
 417;41.60007477;416.15420532;57.28992462;9.74891472
 418;41.70048904;417.11074829;57.46719360;9.66831303
 419;41.80104828;417.78567505;57.60627747;10.13246632
 420;41.90039825;418.80914307;57.72627258;10.19608116
 421;42.00085831;420.14117432;57.94445038;9.96932125
 422;42.10021210;421.41271973;58.07535553;9.48279381
 423;42.20068359;422.11044312;58.20898438;9.64219189
 424;42.30023193;422.57742310;58.37261963;10.05642700
 425;42.40059662;423.76266479;58.52806854;10.28913593
 426;42.50007248;424.91711426;58.70260620;10.16776848
 427;42.60061264;426.18588257;58.84169006;9.53510761
 428;42.70099258;426.91677856;59.01078033;10.02932549
 429;42.80030060;427.84939575;59.15804291;10.05423641
 430;42.90085983;428.80633545;59.32713318;10.36008453
 431;43.00032806;430.10101318;59.54530334;9.80853844
 432;43.10067749;430.94378662;59.66802979;10.16979980
 433;43.20008850;431.96136475;59.82074738;9.91589642
 434;43.30051804;432.98712158;59.96529388;9.90880394
 435;43.40104675;433.80453491;60.14255524;10.05159760
 436;43.50038528;435.07751465;60.26255798;9.90313435
 437;43.60077286;435.81872559;60.44527435;10.35510254
 438;43.70007324;436.98040771;60.59799957;10.19121265
 439;43.80055618;437.90640259;60.79435730;10.29213905
 440;43.90002823;439.09664917;60.93616486;10.12413502
 441;44.00056839;440.15811157;61.10253143;9.76028538
 442;44.10100555;440.95489502;61.22798157;9.99476051
 443;44.20047760;442.05621338;61.41069794;10.06794357
 444;44.30088425;442.97521973;61.50069427;10.06902695
 445;44.40028763;444.10339355;61.71341705;10.16338158
 446;44.50081635;445.15090942;61.87977600;10.04249477
 447;44.60019302;446.09823608;62.01340485;9.82622528
 448;44.70060349;447.03784180;62.19340515;10.24221611
 449;44.80102921;448.01110840;62.32975769;10.03772259
 450;44.90048218;448.91812134;62.51520538;10.35473824
 451;45.00000381;449.92657471;62.67610931;10.25762939
 452;45.10055161;450.86041260;62.85610962;10.40057373
 453;45.20000839;452.27194214;63.03064728;9.93450832
 454;45.30038071;453.02362061;63.18064117;10.20357990
 455;45.40075684;454.08453369;63.32518005;10.13739777
 456;45.50019073;454.97775269;63.51335907;10.16019058
 457;45.60065079;455.96841431;63.66880798;10.00053501
 458;45.70018768;457.06509399;63.81607819;10.13718414
 459;45.80069733;457.92562866;63.96607208;10.43680382
 460;45.90016174;459.10900879;64.12424469;10.04270554
 461;46.00070953;459.71365356;64.29878998;10.71104431
 462;46.10020828;461.23239136;64.47605133;10.12441826
 463;46.20075226;462.12091064;64.65877533;10.36671829
 464;46.30019760;463.19598389;64.79512787;9.86938572
 465;46.40057755;463.98553467;64.94512177;10.09414768
 466;46.50099564;464.82464600;65.12784576;10.40186310
 467;46.60041046;465.76486206;65.23966217;10.56563759
 468;46.70086670;467.03173828;65.40874481;10.41729355
 469;46.80030060;468.05187988;65.57238007;10.38475132
 470;46.90082932;469.12127686;65.74146271;10.07410526
 471;47.00030518;470.13711548;65.88327789;10.03246117
 472;47.10083008;470.87084961;66.02236176;10.24004459
 473;47.20024490;471.72708130;66.21053314;10.66358089
 474;47.30077744;473.16766357;66.40961456;10.63580036
 475;47.40023422;474.12704468;66.53234100;10.31772804
 476;47.50078201;474.98339844;66.71506500;10.29192829
 477;47.60030365;475.87875366;66.90323639;10.43221378
 478;47.70079422;477.00469971;67.02323151;10.39660835
 479;47.80021667;478.00234985;67.17050934;10.40837860
 480;47.90066147;478.96228027;67.35323334;10.36622620
 481;48.00014114;479.76901245;67.51413727;10.77882767
 482;48.10070801;481.04479980;67.67775726;10.32651329
 483;48.20014191;481.93490601;67.81139374;10.60648060
 484;48.30071640;482.96652222;67.98320770;10.71812153
 485;48.40014267;483.88320923;68.15502167;10.61079884
 486;48.50067139;485.03170776;68.33501434;10.68322086
 487;48.60018921;486.14166260;68.47956085;10.20021057
 488;48.70074844;487.16937256;68.61864471;10.15393257
 489;48.80017471;487.91162109;68.76863861;10.48956966
 490;48.90070724;488.94061279;68.98136139;10.66749573
 491;49.00007629;489.93206787;69.13407135;10.79943466
 492;49.10058975;491.08511353;69.32770538;10.59076405
 493;49.20003891;491.94754028;69.45043182;10.53481674
 494;49.30053329;493.05447388;69.61951447;10.42857265
 495;49.40100861;494.02145386;69.75588226;10.34326649
 496;49.50042725;495.08120728;69.92496490;10.29127026
 497;49.60089493;495.95474243;70.06678009;10.50647259
 498;49.70037079;496.93487549;70.27677155;10.51581764
 499;49.80092621;498.04943848;70.39948273;10.45989132
 500;49.90036011;498.98818970;70.57674408;10.56074333
 501;50.00086212;500.01574707;70.73220062;10.85103226
 502;50.10031509;501.05230713;70.90674591;10.66851711
 503;50.20078659;502.04769897;71.04856110;10.51359653
 504;50.30022049;503.01226807;71.21764374;10.36737823
 505;50.40070343;503.90240479;71.32401276;10.52620125
 506;50.50013351;504.94342041;71.55036163;10.69343376
 507;50.60068893;505.96273804;71.70581818;10.78987026
 508;50.70018387;507.12811279;71.87761688;10.64134216
 509;50.80068970;507.93292236;72.05216217;10.84722614
 510;50.90020370;508.92083740;72.21306610;10.81079960
 511;51.00079346;510.16293335;72.37941742;10.42635441
 512;51.10026550;510.86901855;72.52669525;10.66034317
 513;51.20077515;511.92257690;72.69304657;10.64448738
 514;51.30025101;513.05004883;72.88668060;10.94844818
 515;51.40074158;513.99121094;73.04485321;10.63459969
 516;51.50017929;515.07348633;73.20304108;10.76525688
 517;51.60068893;516.14617920;73.36121368;10.74642086
 518;51.70012665;516.99877930;73.53574371;10.48010921
 519;51.80059052;517.85858154;73.69937897;10.85927486
 520;51.90005112;519.12890625;73.89028168;10.75633621
 521;52.00052643;519.87915039;74.00482941;10.95956993
 522;52.10102463;521.11926270;74.19300079;10.55798435
 523;52.20047379;522.03704834;74.33208466;10.53523445
 524;52.30104828;522.97387695;74.48480988;10.87352657
 525;52.40050507;523.90869141;74.61844635;10.91612053
 526;52.50100327;525.05792236;74.77935028;10.65678501
 527;52.60049820;526.10272217;74.98934174;10.70168972
 528;52.70095062;526.85601807;75.13660431;11.01580143
 529;52.80027771;527.93243408;75.31388092;11.06328773
 530;52.90082550;529.00305176;75.49932098;10.94960022
 531;53.00015640;530.13226318;75.63022614;10.58660126
 532;53.10062790;531.05578613;75.80204010;10.49887180
 533;53.20100021;532.02239990;75.98203278;10.90365887
 534;53.30041504;532.78002930;76.13748932;10.96868134
 535;53.40090179;534.05493164;76.28475189;10.82377815
 536;53.50040436;534.92150879;76.47019196;10.92092419
 537;53.60084534;535.89703369;76.61746979;11.06289005
 538;53.70016861;536.99450684;76.77837372;11.07244873
 539;53.80067062;537.92913818;76.95018768;11.03697395
 540;53.90010071;539.16174316;77.12471771;10.81949711
 541;54.00050735;540.16363525;77.29653168;10.69167233
 542;54.10094833;540.97167969;77.44380951;10.82088566
 543;54.20038605;541.95928955;77.61287689;11.00250626
 544;54.30076599;542.95947266;77.78742218;11.12150669
 545;54.40022659;544.05828857;77.96469879;11.02864075
 546;54.50074387;545.15588379;78.11196136;10.83955002
 547;54.60105133;545.97735596;78.25922394;10.77904224
 548;54.70055389;546.97808838;78.44194794;11.09352303
 549;54.80089569;547.83221436;78.62738800;11.25218487
 550;54.90032959;549.00354004;78.78557587;11.20310593
 551;55.00081635;549.96862793;78.96283722;10.87443542
 552;55.10011673;551.01666260;79.10738373;10.94865227
 553;55.20056915;552.03430176;79.26557159;11.17276669
 554;55.30098343;552.94738770;79.42919159;11.01260185
 555;55.40039825;554.11047363;79.57645416;11.10436344
 556;55.50091171;555.15081787;79.74008942;10.73731041
 557;55.60028839;555.85400391;79.91461945;11.11340904
 558;55.70061493;556.89465332;80.04280853;11.10579967
 559;55.80005264;557.97338867;80.20371246;11.15639114
