Type :,DIL805
Test :,200305 10 Aus 1000°C 30 min iso 740°C 15 min iso 600°C 2h q


;Time;Temperature;Change in Length;HF Power
 75;7.40105200;74.08282471;5.68072128;7.37324142
 76;7.50050211;75.45056152;5.82526207;6.79095173
 77;7.60092688;75.94770050;5.92071342;7.23612404
 78;7.70029688;77.07878113;6.07616329;7.46649933
 79;7.80078220;78.14059448;6.20434093;7.36995316
 80;7.90030289;78.77239227;6.33797264;7.62792873
 81;8.00090885;80.10704041;6.46069622;7.30269194
 82;8.10040760;81.03131104;6.56705570;7.24642277
 83;8.20092869;81.93052673;6.70886993;7.52956629
 84;8.30039883;82.79947662;6.85886478;7.61956644
 85;8.40092468;83.89318848;7.00340557;7.49650049
 86;8.50039864;85.09694672;7.12067413;7.12947369
 87;8.60088158;86.14136505;7.23521614;7.00489044
 88;8.70035553;87.06842041;7.41793728;6.96187258
 89;8.80079174;88.05976105;7.47793484;7.41425562
 90;8.90020466;88.99731445;7.66611099;7.64964390
 91;9.00081062;90.08865356;7.79428768;7.40954781
 92;9.10026073;91.13175201;7.89519405;7.27670717
 93;9.20079327;92.02276611;8.02609825;7.29327106
 94;9.30030155;92.75720978;8.15973091;7.90738106
 95;9.40083790;94.20733643;8.30972576;7.18937922
 96;9.50028324;94.89788818;8.43244934;7.49267960
 97;9.60076809;96.10182190;8.56062603;7.42008257
 98;9.70032406;97.05414581;8.63153362;7.34630775
 99;9.80086994;98.24236298;8.79789162;7.10196590
 100;9.90032387;99.05696106;8.92879581;7.35374641
 101;10.00082970;99.85807800;9.04606533;7.73539972
 102;10.10031509;100.96025848;9.22333145;7.56152248
 103;10.20078087;101.92653656;9.36241817;7.40473938
 104;10.30029583;103.04605865;9.46059704;7.45530510
 105;10.40084553;104.06610107;9.65422630;7.41873217
 106;10.50040245;104.73714447;9.71695232;7.44975376
 107;10.60102367;105.92733765;9.85876560;7.50620651
 108;10.70050526;106.74864197;9.97058010;7.71654797
 109;10.80103779;108.06945038;10.17511845;7.47325659
 110;10.90047932;109.30013275;10.24875259;7.21760798
 111;11.00000095;110.23291779;10.38783836;7.11968327
 112;11.10052395;110.92558289;10.52965260;7.48118925
 113;11.20003128;112.18312073;10.63055801;7.24943686
 114;11.30065060;113.02929688;10.77509880;7.25575638
 115;11.40014744;113.99122620;10.95781994;7.72384119
 116;11.50070190;115.16362762;11.06418037;7.59437799
 117;11.60018730;115.99663544;11.20599365;7.64406204
 118;11.70073032;117.09143066;11.36417007;7.44219398
 119;11.80016232;118.12946320;11.48962021;7.34271145
 120;11.90073872;118.79522705;11.59870815;7.79538059
 121;12.00019836;119.87559509;11.71870422;7.90164852
 122;12.10074997;120.92765045;11.89869785;7.77240038
 123;12.20025444;122.01399231;12.03505707;7.53419590
 124;12.30086040;123.10598755;12.15778065;7.35270500
 125;12.40033627;123.98174286;12.26686764;7.62518167
 126;12.50086594;124.81291199;12.40049934;7.68885040
 127;12.60042286;126.37787628;12.53958607;7.16853428
 128;12.70096302;126.95217133;12.70321655;7.65245533
 129;12.80042267;128.00459290;12.82048607;7.44545269
 130;12.90098381;129.00543213;12.93502712;7.47969580
 131;13.00050354;129.80104065;13.05502415;7.75287724
 132;13.10101986;131.08380127;13.17501926;7.42072964
 133;13.20057487;132.01814270;13.34683132;7.40477371
 134;13.30105019;133.09458923;13.46955585;7.58753300
 135;13.40052986;133.96195984;13.60045910;7.50240088
 136;13.50102615;135.03402710;13.74227428;7.61144733
 137;13.60053635;135.89425659;13.84863377;7.60099459
 138;13.70004654;137.01060486;14.02590084;7.45154333
 139;13.80054092;138.07562256;14.10771656;7.43882465
 140;13.90009212;138.88758850;14.26862049;7.80328703
 141;14.00066757;139.96298218;14.42406940;7.87924671
 142;14.10013485;141.15625000;14.58497334;7.59531307
 143;14.20064926;142.12620544;14.70769596;7.56818581
 144;14.30017376;142.91630554;14.84950924;7.67001915
 145;14.40076542;143.90275574;14.95859623;7.61130571
 146;14.50024033;145.10298157;15.09495640;7.60457230
 147;14.60074139;145.95552063;15.25586033;7.47327518
 148;14.70025063;146.97595215;15.35676479;7.64347792
 149;14.80077839;147.81732178;15.52312374;7.63598967
 150;14.90028191;149.13063049;15.62675571;7.54434061
 151;15.00078678;149.99171448;15.77402306;7.65831041
 152;15.10022259;150.84819031;15.92129326;7.85745573
 153;15.20071411;152.10710144;16.07401466;7.59073067
 154;15.30024433;152.97114563;16.23491859;7.82224703
 155;15.40082073;153.86889648;16.35218620;7.80410862
 156;15.50036430;154.87532043;16.47763634;7.94789600
 157;15.60090542;155.93635559;16.65217781;7.72746992
 158;15.70034027;156.90586853;16.75581169;7.67543840
 159;15.80092239;158.08801270;16.89216805;7.64850569
 160;15.90035152;159.08258057;16.97944069;7.49980497
 161;16.00091362;160.05311584;17.18397713;7.63077068
 162;16.10044861;160.91720581;17.30397224;7.91330051
 163;16.20101929;162.17607117;17.46487617;7.61991262
 164;16.30055237;163.11892700;17.58214760;7.54348660
 165;16.40006447;164.00924683;17.71850395;7.64208269
 166;16.50065994;165.17630005;17.91486168;7.57538271
 167;16.60013390;165.89253235;17.99940681;7.96147251
 168;16.70064545;167.04081726;18.15485573;7.54555416
 169;16.80013657;168.11776733;18.25848961;7.43358040
 170;16.90076065;169.09512329;18.40848351;7.68575668
 171;17.00027275;170.16815186;18.53120613;7.64258957
 172;17.10077477;170.82362366;18.71119881;7.89512587
 173;17.20021629;171.86808777;18.85574150;7.88891125
 174;17.30073357;173.03526306;19.00573540;7.73930073
 175;17.40028954;174.09994507;19.09845924;7.59970188
 176;17.50083923;175.03047180;19.24027443;7.72621441
 177;17.60028076;175.96191406;19.39299583;7.70053339
 178;17.70073509;177.01448059;19.54844475;7.79522896
 179;17.80021858;177.84086609;19.69298744;8.21575165
 180;17.90065575;179.13215637;19.88116264;7.69519329
 181;18.00107193;180.04150391;19.96843147;7.92426395
 182;18.10063553;180.92991638;20.14297295;7.88713360
 183;18.20013046;182.20399475;20.24114799;7.60085773
 184;18.30070114;183.16825867;20.41023445;7.54014206
 185;18.40017128;183.99494934;20.53568459;7.66178322
 186;18.50068283;185.01336670;20.65295601;7.84788561
 187;18.60018158;186.02922058;20.78658485;7.69385433
 188;18.70076752;186.98507690;20.92021751;7.75077438
 189;18.80025864;188.12013245;21.08384895;7.86633587
 190;18.90077019;189.05581665;21.21748161;7.86297083
 191;19.00030518;190.15071106;21.41656685;7.80156183
 192;19.10075569;191.10243225;21.54201698;7.96162176
 193;19.20019913;192.12394714;21.68110085;7.68670940
 194;19.30069542;192.91403198;21.81200600;8.04423428
 195;19.40009880;193.96057129;21.95927620;8.07825184
 196;19.50062943;194.99436951;22.10381508;7.77390003
 197;19.60003090;195.92742920;22.22653770;7.98868084
 198;19.70058441;197.11123657;22.37108040;7.79297733
 199;19.80014038;198.02450562;22.54289055;8.07746220
 200;19.90061188;199.09454346;22.65743446;7.71389246
 201;20.00104332;200.04685974;22.81288338;7.89004993
 202;20.10060120;200.85768127;22.96014977;8.19518661
 203;20.20104218;202.01885986;23.13469124;8.01143837
 204;20.30042648;203.06655884;23.27105141;7.84433651
 205;20.40090370;204.02374268;23.41559029;7.68616486
 206;20.50033760;204.88905334;23.53013039;7.86681938
 207;20.60088348;205.92004395;23.66649055;7.90640831
 208;20.70030212;206.98672485;23.80285072;7.87382364
 209;20.80075455;207.68777466;23.98557091;8.21238613
 210;20.90012360;208.96308899;24.10556602;8.13989067
 211;21.00063515;210.06126404;24.27465248;7.79195213
 212;21.10102463;211.08270264;24.41646767;8.02456284
 213;21.20033264;211.92286682;24.51464653;7.92129612
 214;21.30072784;212.92669678;24.67827415;8.02954006
 215;21.40007782;214.02845764;24.86099815;7.89396381
 216;21.50053024;215.15867615;24.95372200;7.66352606
 217;21.60003281;216.04273987;25.14189720;7.91633511
 218;21.70060921;217.00209045;25.23462105;8.12360191
 219;21.80003166;217.79966736;25.39006996;8.33776855
 220;21.90059471;218.93804932;25.56461143;8.15645313
 221;22.00002480;220.02288818;25.69551659;7.97534037
 222;22.10051537;221.07376099;25.84823799;7.73081064
 223;22.20103073;221.97326660;25.97914314;7.91191530
 224;22.30055428;222.91133118;26.10732079;8.08896923
 225;22.40098190;223.93347168;26.26822472;8.01504326
 226;22.50043678;225.03755188;26.40458107;8.00386238
 227;22.60102081;226.16157532;26.59003258;8.06596661
 228;22.70044708;226.96858215;26.73729897;7.96137142
 229;22.80086136;228.05203247;26.88456535;7.90670300
 230;22.90032578;229.04273987;26.99365425;7.97894287
 231;23.00084114;229.86387634;27.16274071;8.26458931
 232;23.10027122;230.82620239;27.31546211;8.35915184
 233;23.20073128;231.97473145;27.46818352;8.16487122
 234;23.30017662;232.97023010;27.57999992;8.06609249
 235;23.40072441;233.97648621;27.72181129;8.00224972
 236;23.50016785;235.01837158;27.86089897;7.93774557
 237;23.60056686;236.04992676;28.03543663;8.15596771
 238;23.70099258;236.86477661;28.18270683;8.26868057
 239;23.80043793;238.19775391;28.34633827;7.95890903
 240;23.90090370;238.97686768;28.45542336;7.93322802
 241;24.00036812;239.95120239;28.64359856;8.17429733
 242;24.10081482;241.17971802;28.79904747;7.78648186
 243;24.20023918;242.05033875;28.93540764;8.10083199
 244;24.30060387;242.84336853;29.03085899;8.36199570
 245;24.40012932;244.07646179;29.17812538;8.14637947
 246;24.50071526;244.95178223;29.36084557;8.24649048
 247;24.60019875;246.05268860;29.50811577;8.16680622
 248;24.70075417;246.90647888;29.67174721;8.18504333
 249;24.80019951;248.08018494;29.80265236;7.90344667
 250;24.90058327;248.79710388;29.97719002;8.38199806
 251;25.00102997;250.05227661;30.13263893;8.02781677
 252;25.10050583;250.97682190;30.22809029;8.21500206
 253;25.20001030;252.13496399;30.44081306;7.92210007
 254;25.30047607;252.90234375;30.58807945;8.33142662
 255;25.40091133;254.12713623;30.69716835;8.01240063
 256;25.50047112;255.07955933;30.84170723;7.90090132
 257;25.60088730;256.05413818;31.00261116;8.21464920
 258;25.70027924;257.05508423;31.11170006;7.96745872
 259;25.80079842;257.80755615;31.30533028;8.18259048
 260;25.90103149;259.16433716;31.39532661;7.80890512
 261;26.00041580;259.86639404;31.57804680;8.47300339
 262;26.10086060;261.00210571;31.75803947;8.29131699
 263;26.20035553;261.97323608;31.93803596;8.16055107
 264;26.30094147;262.82922363;32.01712036;8.39525890
 265;26.40040588;263.98892212;32.19438934;8.40300655
 266;26.50092125;264.99041748;32.32802200;8.43170071
 267;26.60039330;266.17855835;32.49164963;7.98396111
 268;26.70085716;267.16137695;32.64710236;8.14936733
 269;26.80027771;268.06094360;32.80255127;8.13467789
 270;26.90083313;269.13241577;32.94163513;8.44823265
 271;27.00029373;269.98870850;33.08345032;8.22381592
 272;27.10084343;271.04019165;33.23344421;8.01746941
 273;27.20028305;271.96627808;33.36434937;8.27936077
 274;27.30083847;273.28329468;33.54161453;8.06861973
 275;27.40032578;274.10720825;33.70251846;8.15010834
 276;27.50081444;274.89035034;33.84160614;8.25734138
 277;27.60024452;275.67645264;33.97796631;8.58001900
 278;27.70074081;276.97644043;34.14432526;8.39417744
 279;27.80018997;278.07717896;34.29431915;8.22709656
 280;27.90072823;279.09222412;34.48794937;8.22810745
 281;28.00022888;280.14141846;34.63794327;8.09745407
 282;28.10078239;280.91714478;34.73884964;8.44392872
 283;28.20029259;281.91558838;34.92702484;8.34426689
 284;28.30084038;283.11340332;35.06884003;8.19552803
 285;28.40034866;283.96472168;35.23792267;8.32222557
 286;28.50090408;284.90460205;35.37428284;8.46341801
 287;28.60042381;285.94226074;35.54336929;8.43455219
 288;28.70098686;287.25457764;35.73154449;8.02244473
 289;28.80056572;287.99569702;35.85153961;8.25673866
 290;28.90004158;288.98873901;36.02062607;8.26213360
 291;29.00062752;289.97702026;36.14880371;8.39462090
 292;29.10012817;290.92559814;36.33970642;8.36295700
 293;29.20070839;292.16223145;36.46242905;8.50851250
 294;29.30021286;292.90402222;36.62606049;8.31520557
 295;29.40072632;294.05694580;36.76514816;8.39414215
 296;29.50017738;295.00863647;36.91241455;8.24602795
 297;29.60081673;296.01446533;37.07604599;8.52270031
 298;29.70029068;297.03747559;37.25058365;8.34559727
 299;29.80087280;298.13143921;37.37603378;8.30350780
 300;29.90026474;298.93579102;37.53148270;8.41663170
 301;30.00087166;299.79467773;37.65966034;8.64356422
 302;30.10031700;301.00503540;37.80420303;8.47462273
 303;30.20081329;301.97799683;37.99783325;8.66371441
 304;30.30022621;303.05584717;38.10964584;8.30685234
 305;30.40079308;303.98883057;38.30600357;8.18933678
 306;30.50030327;304.78305054;38.44236374;8.63017464
 307;30.60085869;306.04315186;38.60054016;8.31340504
 308;30.70036316;307.09820557;38.77235413;8.14239502
 309;30.80088615;307.96630859;38.93325806;8.39930820
 310;30.90042114;309.08660889;39.04779816;8.34610653
 311;31.00096130;309.92504883;39.22233963;8.38952160
 312;31.10047722;311.15762329;39.38596725;8.27307606
 313;31.20105743;311.99139404;39.49232864;8.51152039
 314;31.30051231;312.88363647;39.64777756;8.58749676
 315;31.40101433;313.89581299;39.81140900;8.64066887
 316;31.50050735;315.09115601;40.01594925;8.47880459
 317;31.60104561;315.98602295;40.15230560;8.41394043
 318;31.70052719;317.13745117;40.28593826;8.32842445
 319;31.80000877;318.09780884;40.41957092;8.21729946
 320;31.90056419;319.09872437;40.54229355;8.44971561
 321;32.00003052;320.12295532;40.70865250;8.21963978
 322;32.10060883;321.04373169;40.87228394;8.31176472
 323;32.20012665;321.87609863;41.01136780;8.53031063
 324;32.30074310;322.92233276;41.17772675;8.48203182
 325;32.40025330;324.01193237;41.30590439;8.58176613
 326;32.50074387;325.18832397;41.48590088;8.25061703
 327;32.60026169;326.06396484;41.61135101;8.27542877
 328;32.70079803;326.82742310;41.73680115;8.72395897
 329;32.80029678;328.01571655;41.90861130;8.48337746
 330;32.90090942;328.92449951;42.02315521;8.62924767
 331;33.00034714;330.06451416;42.18951416;8.50445652
 332;33.10090637;331.03076172;42.34496307;8.45870972
 333;33.20039749;331.96804810;42.45677567;8.54063892
 334;33.30095673;332.97384644;42.68040466;8.52152729
 335;33.40042496;334.02905273;42.78131104;8.50761700
 336;33.50097275;334.84350586;42.91767120;8.70849895
 337;33.60044861;335.96365356;43.08948135;8.51497746
 338;33.70100021;337.07522583;43.24765778;8.49292564
 339;33.80048370;337.95144653;43.42765427;8.44231510
 340;33.90099335;339.01113892;43.53946686;8.56801891
 341;34.00051498;339.95520020;43.71673584;8.55002022
 342;34.10102463;341.07675171;43.87218475;8.48537636
 343;34.20052338;342.02792358;43.99490738;8.42795372
 344;34.30006027;342.81802368;44.15581131;8.77533913
 345;34.40058517;344.03500366;44.28944397;8.50176430
 346;34.50005722;345.04113770;44.49943542;8.40478325
 347;34.60056686;346.12905884;44.61125183;8.36593819
 348;34.70004654;346.96194458;44.77215576;8.66392612
 349;34.80058670;348.10107422;44.88396835;8.57032681
 350;34.90007401;349.06744385;45.07487106;8.59198093
 351;35.00065231;350.16000366;45.23031998;8.38570213
 352;35.10019684;351.00308228;45.38304520;8.54758930
 353;35.20072937;352.10736084;45.53576660;8.57373047
 354;35.30019379;352.97650146;45.67485046;8.51746368
 355;35.40073395;353.93295288;45.85211945;8.49511719
 356;35.50023270;354.95477295;45.99938583;8.71544170
 357;35.60081863;355.94982910;46.16847229;8.70380783
 358;35.70028305;357.02667236;46.32664871;8.57724285
 359;35.80080414;357.90667725;46.47664261;8.78287697
 360;35.90021896;358.84503174;46.67027283;8.69786358
 361;36.00064850;360.00958252;46.77390671;8.76622486
 362;36.10011292;361.10885620;46.92935562;8.41497803
 363;36.20062256;362.14501953;47.09025955;8.44553089
 364;36.30011749;362.90054321;47.24843597;8.80343342
 365;36.40079880;363.91693115;47.36297607;8.80319118
 366;36.50018311;365.13595581;47.56751633;8.60485840
 367;36.60074997;366.06524658;47.67387772;8.59075356
 368;36.70019531;367.11343384;47.85114288;8.63580608
 369;36.80075836;367.95223999;47.99841309;8.55853462
 370;36.90030670;368.93688965;48.13749695;8.64382935
 371;37.00083923;370.00689697;48.28476715;8.68457413
 372;37.10026550;370.82043457;48.43476105;8.90910912
 373;37.20081329;371.93807983;48.59293747;8.69041252
 374;37.30031967;372.98400879;48.74565887;8.56701279
 375;37.40089417;373.91055298;48.91747284;8.77273750
 376;37.50037384;375.08282471;49.11383057;8.73947239
 377;37.60095215;376.18618774;49.23928070;8.61558056
 378;37.70037842;377.05978394;49.42472839;8.68663979
 379;37.80089951;378.10296631;49.61290359;8.68059540
 380;37.90039063;379.02316284;49.71380997;8.53094769
 381;38.00083160;380.01956177;49.87744141;8.76003075
 382;38.10024643;381.08279419;50.02743530;8.84202099
 383;38.20069504;381.92733765;50.18833923;8.76666451
 384;38.30015564;382.98913574;50.34106064;8.77606678
 385;38.40065384;384.01910400;50.48833084;8.85539913
 386;38.50009155;384.98803711;50.65741348;8.94397163
 387;38.60053253;385.85678101;50.81558990;8.88641167
 388;38.70101166;386.96740723;50.96286011;8.91256523
 389;38.80052567;387.82162476;51.15103531;9.05818462
 390;38.90093994;389.08612061;51.32557297;8.80390358
 391;39.00031281;390.10327148;51.45920563;8.79676056
 392;39.10085678;390.96942139;51.61465454;8.80293083
 393;39.20027542;391.96026611;51.77283096;8.77310181
 394;39.30082321;392.95437622;51.92010117;8.83942413
 395;39.40030670;393.86663818;52.10009384;9.09069920
 396;39.50074387;394.98245239;52.28008652;8.98163986
 397;39.60010529;396.17068481;52.42190170;8.73416042
 398;39.70060349;396.87976074;52.53644180;8.97568035
 399;39.80011368;398.05911255;52.69461823;8.92956829
 400;39.90067291;398.85693359;52.87734222;9.00135899
 401;40.00001526;399.94070435;53.00824738;8.91950893
 402;40.10044861;401.10144043;53.16369629;9.00554657
 403;40.20087051;402.02194214;53.35187149;8.95954609
 404;40.30027771;403.01913452;53.49368286;8.97260094
 405;40.40079880;403.99121094;53.62186050;8.91541100
 406;40.50027084;405.09799194;53.80185699;8.94799328
 407;40.60081100;405.98254395;53.97639465;8.90207767
 408;40.70029449;407.00466919;54.05821228;9.14903736
 409;40.80073166;408.04061890;54.25184250;9.00216103
 410;40.90020370;409.09396362;54.40456390;8.95931816
 411;41.00066757;410.05175781;54.58728409;9.14592552
 412;41.10003662;411.03787231;54.73182678;9.07990932
 413;41.20066833;411.89605713;54.86273193;9.21329689
 414;41.30015182;412.97994995;55.02908707;8.99105453
 415;41.40059280;413.91534424;55.17908478;9.00790024
 416;41.50091171;415.04486084;55.39180374;9.03356361
 417;41.60041046;415.94747925;55.48725510;9.22470856
 418;41.70098114;416.94805908;55.66452026;8.98558140
 419;41.80035400;418.02532959;55.81724548;8.89083099
 420;41.90088654;418.89251709;55.95905685;9.29082489
 421;42.00026321;419.84567261;56.11177826;9.22530270
 422;42.10082626;421.06054688;56.26177597;9.13638973
 423;42.20024872;421.89810181;56.46903992;9.25145817
 424;42.30073929;422.91238403;56.61085510;9.17519951
 425;42.40029144;423.98941040;56.77175903;9.19938469
 426;42.50091553;425.03686523;56.91902542;9.20284653
 427;42.60033035;425.88357544;57.08538437;9.39794636
 428;42.70087433;427.14590454;57.24356079;9.17527580
 429;42.80037689;427.95196533;57.39900970;9.21147346
 430;42.90090561;428.93978882;57.53809738;9.25550270
 431;43.00037003;430.01312256;57.71809006;9.24953556
 432;43.10090256;430.89550781;57.88444901;9.33415413
 433;43.20043182;432.33312988;58.04808044;9.04941940
 434;43.30101395;433.01596069;58.16534805;9.22793674
 435;43.40053940;433.97210693;58.32897949;9.31421757
 436;43.50106049;434.76498413;58.46533966;9.29290867
 437;43.60060501;436.05871582;58.64533234;9.28243542
 438;43.70003128;436.91488647;58.78987503;9.13872337
 439;43.80056763;437.95904541;58.91804886;9.41222477
 440;43.90006638;438.95233154;59.10622787;9.33513737
 441;44.00054169;440.07299805;59.22895050;9.25665092
 442;44.10003281;440.97137451;59.38985443;9.48257637
 443;44.20056534;441.92840576;59.55620956;9.42248726
 444;44.30002594;442.96188354;59.71438980;9.41846943
 445;44.40055466;444.13513184;59.90801620;9.31593323
 446;44.50003052;444.95019531;60.03619385;9.46841049
 447;44.60058212;445.96139526;60.17255402;9.38233089
 448;44.70010376;446.89916992;60.36345673;9.65380573
 449;44.80065155;447.91369629;60.47527313;9.46536922
 450;44.90015411;448.89324951;60.68253708;9.41841316
 451;45.00078201;450.05020142;60.80253220;9.34687328
 452;45.10018921;450.97009277;60.94161987;9.16605568
 453;45.20083237;451.98937988;61.06979752;9.49435997
 454;45.30036163;452.83776855;61.24979019;9.49830818
 455;45.40086365;453.99099731;61.42978287;9.48888016
 456;45.50039291;455.06277466;61.59341812;9.52524757
 457;45.60091019;456.02737427;61.76250076;9.42093658
 458;45.70033646;456.99313354;61.92340469;9.34187984
 459;45.80083847;458.05426025;62.08430862;9.19906044
 460;45.90028381;458.92639160;62.24794388;9.50060081
 461;46.00086594;460.06915283;62.39248276;9.34031868
 462;46.10036850;460.84625244;62.54247665;9.54489899
 463;46.20099258;461.99298096;62.70064926;9.64775848
 464;46.30049515;462.91906738;62.85337448;9.61118126
 465;46.40103149;464.10070801;63.02791214;9.48304462
 466;46.50046158;464.99768066;63.20791245;9.64605522
 467;46.60098267;466.16500854;63.36336136;9.28433514
 468;46.70047379;466.94912720;63.49426651;9.49201584
 469;46.80000687;468.06497192;63.66334915;9.34971333
 470;46.90048981;468.75643921;63.82152557;9.60103226
 471;47.00000763;469.98507690;63.97152710;9.65902901
 472;47.10055542;471.00018311;64.14606476;9.57140827
 473;47.20001602;471.83047485;64.28242493;9.66061974
 474;47.30052567;472.94366455;64.44059753;9.51221085
 475;47.40004349;473.94784546;64.62604523;9.68543816
 476;47.50065613;475.09170532;64.77877045;9.55150986
 477;47.60017014;475.98699951;64.94512939;9.48408890
 478;47.70069885;476.99591064;65.10603333;9.65296841
 479;47.80019379;477.92712402;65.26966095;9.76447678
 480;47.90076065;478.92947388;65.42784119;9.89120579
 481;48.00024414;479.94198608;65.60783386;9.74758339
 482;48.10081482;480.98168945;65.72237396;9.56902790
 483;48.20030212;482.11590576;65.93509674;9.42136765
 484;48.30087280;482.98135376;66.03054810;9.72542858
 485;48.40042114;484.06610107;66.18599701;9.63745689
 486;48.50093842;485.14260864;66.36053467;9.52535820
 487;48.60037994;486.15264893;66.55143738;9.65014648
 488;48.70094681;487.00637817;66.66597748;9.69522476
 489;48.80051804;488.03421021;66.82415771;9.64491940
 490;48.90001297;488.79028320;66.99869537;9.98130035
 491;49.00060272;490.14019775;67.18959808;9.63187408
 492;49.10015488;491.01055908;67.32323456;9.63122940
 493;49.20064926;492.16091919;67.47595215;9.43718243
 494;49.30015182;493.00802612;67.65594482;9.89801121
 495;49.40074539;493.99853516;67.81139374;9.71519852
 496;49.50023651;494.90420532;67.96957397;9.80145264
 497;49.60080719;495.96875000;68.12502289;9.78634453
 498;49.70029831;497.00299072;68.29956055;9.69570446
 499;49.80085373;498.10095215;68.45228577;9.69839668
 500;49.90039444;498.89074707;68.62136841;9.81232071
 501;50.00095367;500.11196899;68.79591370;9.66508198
 502;50.10037994;501.02572632;68.95681000;9.56965256
 503;50.20095825;501.91580200;69.04953766;9.86412144
 504;50.30044937;502.93032837;69.23226166;9.98136139
 505;50.40095139;504.00170898;69.38225555;9.96722317
 506;50.50047302;505.06353760;69.55133820;9.85146236
 507;50.60098648;505.98968506;69.72315216;9.67540932
 508;50.70049286;507.07424927;69.86496735;9.74239826
 509;50.80000687;508.00961304;70.05313873;9.84247684
 510;50.90060806;508.88137817;70.19223022;10.00082016
 511;51.00099945;509.84991455;70.40766907;9.97632790
 512;51.10037613;510.95010376;70.53585052;10.05191326
