Type :,DIL805
Test :,200305 09 Aus 1000°C 30 min iso 740°C 15 min iso 500°C 2h q


;Time;Temperature;Change in Length;HF Power
 144;14.30005455;143.07099915;14.78405666;7.21016216
 145;14.40047932;144.18098450;14.89041805;7.41458464
 146;14.50094318;145.01097107;15.04313946;7.55050611
 147;14.60030365;145.91850281;15.18495274;7.56338549
 148;14.70077896;146.96719360;15.34312916;7.30761957
 149;14.80017376;148.07983398;15.44949055;7.40154791
 150;14.90051842;148.84880066;15.58312130;7.58580446
 151;15.00098801;150.17936707;15.71675396;7.27232409
 152;15.10040855;150.95278931;15.85856724;7.56981802
 153;15.20082283;152.01686096;16.01674461;7.58974123
 154;15.30010700;153.00131226;16.13401413;7.54506207
 155;15.40062332;154.18815613;16.29764366;7.45540190
 156;15.50008869;155.08056641;16.42582130;7.47878456
 157;15.60058308;156.10214233;16.55127144;7.52162981
 158;15.70001316;156.81816101;16.69853973;7.70270586
 159;15.80039978;158.02796936;16.86489868;7.54369259
 160;15.90078926;159.01298523;16.94944191;7.59087181
 161;16.00017166;160.07331848;17.10216331;7.49089289
 162;16.10062408;160.89607239;17.22215843;7.71265459
 163;16.20001221;161.97421265;17.36669922;7.54001617
 164;16.30043221;162.91819763;17.50851250;7.71215010
 165;16.40087128;164.09457397;17.63669014;7.45034981
 166;16.50030708;164.97410583;17.76486778;7.67942524
 167;16.60080719;165.93901062;17.93122673;7.55930424
 168;16.70017242;167.03417969;18.02122307;7.63273335
 169;16.80058670;167.97242737;18.19849014;7.66733932
 170;16.90002632;169.02595520;18.32121468;7.73485565
 171;17.00043869;170.07479858;18.51211739;7.58118105
 172;17.10094833;170.89710999;18.62120438;7.88681555
 173;17.20036316;172.16290283;18.74119949;7.46495342
 174;17.30083847;173.04498291;18.90483093;7.57193184
 175;17.40027809;174.20025635;19.05209923;7.55743313
 176;17.50084305;174.97320557;19.18572998;7.64067364
 177;17.60023308;175.94262695;19.29754448;7.58829403
 178;17.70068932;176.95013428;19.47753906;7.67706585
 179;17.80005836;177.89794922;19.60571671;7.75785637
 180;17.90043259;179.17626953;19.76662064;7.63648272
 181;18.00084305;180.04666138;19.85934448;7.66164207
 182;18.10021782;181.23901367;20.02024841;7.44658184
 183;18.20062828;182.14164734;20.14569855;7.59755564
 184;18.30001450;182.78074646;20.34478378;7.94245005
 185;18.40051842;184.03758240;20.43205261;7.54058266
 186;18.50095367;185.09197998;20.57932091;7.55579901
 187;18.60030746;186.08283997;20.72113419;7.46996927
 188;18.70074272;186.83489990;20.85749435;7.88607693
 189;18.80015373;187.72657776;20.99930763;8.06551743
 190;18.90051270;189.15278625;21.12748528;7.67139435
 191;19.00092888;190.07174683;21.28020668;7.47614098
 192;19.10034370;190.98699951;21.43292999;7.79475784
 193;19.20086861;191.97174072;21.56110764;7.88464546
 194;19.30026627;192.98927307;21.69201088;7.73502064
 195;19.40084457;194.00990295;21.82837105;7.71561670
 196;19.50031090;195.01168823;21.97291183;7.57736778
 197;19.60075378;195.91282654;22.10381699;8.05520153
 198;19.70006371;197.11978149;22.24290276;7.71393347
 199;19.80034256;198.06777954;22.37926102;7.75432491
 200;19.90076447;198.91984558;22.53743744;7.92742777
 201;20.00023460;199.98977661;22.65197945;7.65091419
 202;20.10077477;200.97254944;22.81288338;7.61938667
 203;20.20018387;201.91714478;22.95742416;8.02147675
 204;20.30054474;203.05915833;23.09650993;7.97878313
 205;20.40084267;204.18353271;23.25741386;7.67923069
 206;20.50025558;204.98854065;23.36104774;7.83441544
 207;20.60071182;205.89529419;23.53013229;7.87269592
 208;20.70011139;206.78395081;23.67467308;8.13306046
 209;20.80042267;208.04260254;23.77830696;7.88779783
 210;20.90082741;209.04627991;23.97193718;7.75574636
 211;21.00019264;209.90071106;24.10284042;7.97336006
 212;21.10072708;211.01625061;24.23101807;7.85306835
 213;21.20016289;212.08341980;24.37555885;7.89824533
 214;21.30062294;212.96804810;24.49282837;7.71486235
 215;21.40007210;214.03810120;24.61282349;7.93529749
 216;21.50052643;215.02363586;24.80100060;7.75616550
 217;21.60096741;215.87457275;24.97554016;8.14596844
 218;21.70022774;217.07266235;25.10644341;8.00799465
 219;21.80073738;217.99516296;25.25098419;7.75118780
 220;21.90008736;218.89558411;25.38734436;8.04794407
 221;22.00044632;219.81219482;25.53733826;8.01774406
 222;22.10088158;221.05104065;25.68460655;7.99730492
 223;22.20017624;221.90498352;25.81278419;8.14313793
 224;22.30057144;223.04684448;25.96550751;7.92375803
 225;22.40095520;223.95207214;26.14004707;7.92649746
 226;22.50041580;225.05334473;26.29276848;7.88854218
 227;22.60084534;226.01905823;26.43458176;7.64346027
 228;22.70028496;226.97767639;26.54912376;7.92480183
 229;22.80072021;227.76959229;26.69639206;8.15422535
 230;22.90002060;229.19880676;26.84366035;7.73163080
 231;23.00043488;229.98783875;26.99638176;8.06687355
 232;23.10074043;231.13842773;27.14092255;7.96832657
 233;23.20010948;232.02902222;27.28000832;7.91554689
 234;23.30054092;233.27070618;27.42727661;7.78550625
 235;23.40000534;234.10310364;27.57727242;7.94168520
 236;23.50051498;235.16407776;27.70817566;7.73285770
 237;23.60096550;235.90774536;27.84453583;8.17512894
 238;23.70030403;236.86450195;28.02180290;8.09971809
 239;23.80071449;238.01803589;28.12816238;7.99488258
 240;23.90000534;238.98117065;28.31088448;8.08624649
 241;24.00044823;239.88630676;28.50178719;8.26992321
 242;24.10098076;241.07095337;28.60269165;7.95724392
 243;24.20032310;242.19602966;28.76905060;8.03831959
 244;24.30072212;242.98815918;28.92722702;8.10506248
 245;24.40013313;244.06459045;29.04176903;8.21477795
 246;24.50057411;245.11398315;29.25176048;7.95248270
 247;24.60094833;246.08663940;29.36903191;8.11113358
 248;24.70027161;246.91320801;29.51629829;8.20109653
 249;24.80075836;248.16830444;29.67992973;8.02441406
 250;24.90015793;248.85267639;29.83810616;8.22445488
 251;25.00059891;249.97538757;29.97992134;8.05453682
 252;25.10097885;251.17962646;30.10809898;7.99357653
 253;25.20025635;251.95423889;30.27172661;8.13291550
 254;25.30059052;253.09040833;30.38899803;7.92413759
 255;25.40090561;253.95657349;30.54990196;8.04761028
 256;25.50012016;255.03948975;30.66716957;8.21396828
 257;25.60059929;256.00503540;30.86352730;8.20268440
 258;25.70100594;257.08496094;31.00806618;8.11837578
 259;25.80045509;258.17745972;31.15260887;8.05775738
 260;25.90090561;258.92294312;31.29442024;8.05738258
 261;26.00031662;259.79620361;31.46077919;8.27130413
 262;26.10080719;261.06781006;31.59441185;8.17823505
 263;26.20025063;261.89968872;31.74986076;8.47988033
 264;26.30065727;263.10662842;31.89985275;8.16603756
 265;26.40007591;263.99447632;32.04166794;8.28265858
 266;26.50046539;264.95022583;32.19438934;8.24525166
 267;26.60093117;266.06768799;32.35802078;8.20612621
 268;26.70026207;267.04324341;32.50801468;8.41971016
 269;26.80073547;267.98965454;32.63891983;8.27894306
 270;26.90000534;268.99453735;32.84891510;8.24002171
 271;27.00043869;269.91812134;32.94981766;8.20077610
 272;27.10083961;270.84222412;33.10799789;8.37988663
 273;27.20019913;271.95465088;33.27435303;8.26145744
 274;27.30070114;273.12518311;33.40253067;8.21137333
 275;27.40003395;273.86126709;33.58797836;8.43428230
 276;27.50041389;274.97357178;33.72706604;8.36545563
 277;27.60077858;276.06042480;33.88251495;8.33823872
 278;27.70017815;277.18286133;34.03796387;8.10292530
 279;27.80054283;277.92398071;34.18250656;8.41337395
 280;27.90099335;279.10177612;34.34068298;8.29790878
 281;28.00036621;279.99850464;34.49067688;8.33068943
 282;28.10083389;280.83013916;34.67339706;8.50999260
 283;28.20021248;281.97625732;34.77157593;8.48640537
 284;28.30063248;282.94812012;34.93793488;8.19133854
 285;28.40104866;283.80319214;35.08520508;8.52249908
 286;28.50036621;285.02371216;35.22974396;8.46094227
 287;28.60083961;285.97729492;35.38792038;8.36886692
 288;28.70022202;287.06317139;35.57609558;8.30173397
 289;28.80070305;288.04080200;35.68518448;8.14221573
 290;28.90010643;288.85598755;35.82154465;8.64978600
 291;29.00050735;289.90777588;35.99335480;8.74946308
 292;29.10093307;290.81921387;36.16244125;8.46937084
 293;29.20034218;292.03921509;36.29334641;8.32196522
 294;29.30072975;293.01058960;36.42152405;8.30748367
 295;29.40008736;294.03860474;36.58788300;8.34348583
 296;29.50054169;294.94976807;36.71333313;8.54265308
 297;29.60100174;296.01062012;36.91514206;8.35049438
 298;29.70041656;296.94863892;37.02150345;8.45810318
 299;29.80090332;297.84030151;37.20695114;8.52108765
 300;29.90026283;299.04095459;37.35694504;8.43969440
 301;30.00069237;300.01632690;37.50421524;8.31614590
 302;30.10003090;300.92126465;37.65693665;8.52767754
 303;30.20045662;301.92245483;37.78784180;8.55292892
 304;30.30093193;303.03759766;37.94874573;8.45301533
 305;30.40030670;303.97778320;38.10146713;8.54233932
 306;30.50080299;305.07278442;38.21873474;8.50573921
 307;30.60015106;305.99307251;38.37691116;8.61014748
 308;30.70053673;307.04388428;38.50781631;8.41018677
 309;30.80099297;308.04351807;38.70144653;8.29071712
 310;30.90044212;308.95129395;38.83780670;8.51742935
 311;31.00084686;309.90625000;38.96052933;8.60303593
 312;31.10022163;311.04122925;39.15688705;8.38015938
 313;31.20064354;312.06951904;39.25779343;8.27368450
 314;31.30103683;312.96130371;39.43505859;8.59552193
 315;31.40042686;313.94995117;39.55505753;8.58614922
 316;31.50087166;315.08544922;39.71596146;8.52372742
 317;31.60033035;316.01138306;39.82504654;8.52568531
 318;31.70074081;317.02694702;39.99140549;8.48406982
 319;31.80018425;318.13195801;40.12231064;8.51746464
 320;31.90065193;319.03186035;40.28321457;8.41158199
 321;32.00003052;319.96597290;40.43593597;8.56092358
 322;32.10049438;320.87582397;40.57775116;8.56882572
 323;32.20093536;322.00534058;40.71956253;8.75456524
 324;32.30036163;322.96945190;40.86410522;8.66625023
 325;32.40077209;323.98348999;41.02500916;8.63612652
 326;32.50020981;324.95263672;41.16136551;8.80409622
 327;32.60068130;325.91921997;41.33317947;8.52264690
 328;32.70011139;326.99859619;41.49135590;8.64275646
 329;32.80063629;327.89166260;41.61407852;8.51103687
 330;32.90007782;328.92187500;41.72043991;8.52783108
 331;33.00050354;330.02819824;41.87861633;8.70264912
 332;33.10095215;331.11236572;42.04224777;8.76824760
 333;33.20035934;331.79638672;42.15133286;8.92051983
 334;33.30079651;332.97586060;42.31769180;8.87281895
 335;33.40017700;334.16329956;42.51404953;8.49167728
 336;33.50063705;335.01022339;42.63404465;8.60659504
 337;33.60008621;335.96343994;42.73495102;8.78932953
 338;33.70041656;336.90069580;42.89039993;8.68451309
 339;33.80078888;338.01361084;43.01857758;8.66669178
 340;33.90016937;339.04882813;43.20129776;8.82442665
 341;34.00057602;340.12255859;43.31584167;8.62370586
 342;34.10099792;340.97396851;43.46583557;8.66384411
 343;34.20038223;342.00473022;43.58855820;8.73392963
 344;34.30080795;342.99114990;43.74946213;8.57174778
 345;34.40027618;343.94299316;43.90491104;8.62098312
 346;34.50070572;344.94329834;44.01399994;8.80846500
 347;34.60010147;346.06118774;44.19944763;8.87387466
 348;34.70064163;346.90744019;44.34944153;9.12773323
 349;34.80101776;348.02529907;44.49125671;8.77845192
 350;34.90026093;349.08499146;44.66307068;8.81113434
 351;35.00073242;350.07046509;44.80215454;8.75538254
 352;35.10012817;350.91726685;44.92760468;8.80533314
 353;35.20056152;352.03903198;45.08850861;8.64572239
 354;35.30104446;352.93963623;45.25759506;8.91085052
 355;35.40048599;354.04882813;45.37759018;8.71485138
 356;35.50094223;354.87478638;45.54667664;8.93189716
 357;35.60034561;356.08325195;45.69667053;8.89379501
 358;35.70083618;356.98797607;45.87939072;8.65284061
 359;35.80025101;357.91589355;46.02393341;8.75480080
 360;35.90064240;358.96087646;46.16302109;9.01207542
 361;36.00101089;360.09161377;46.33755875;8.87991333
 362;36.10031509;361.00561523;46.49573517;8.97802544
 363;36.20076752;362.04833984;46.64845657;8.86618614
 364;36.30020142;363.13888550;46.80936050;8.77277851
 365;36.40072250;363.98220825;46.98390198;8.90558815
 366;36.50014496;364.80120850;47.09298706;8.81480598
 367;36.60056686;366.02020264;47.28661728;9.04417610
 368;36.70088959;367.07055664;47.44479370;8.88891125
 369;36.80019379;368.22586060;47.58660889;8.56496906
 370;36.90068054;369.16604614;47.73114777;8.68437862
 371;37.00003815;370.01513672;47.87841797;8.82278824
 372;37.10045624;370.95376587;48.06113815;9.00177574
 373;37.20076752;372.17013550;48.23022461;8.67934418
 374;37.30001068;373.08197021;48.36658478;8.77829552
 375;37.40047455;373.94149780;48.53021240;9.16324329
 376;37.50082779;375.15356445;48.69657135;8.83114243
 377;37.60013199;375.90634155;48.87111282;9.22630596
 378;37.70055771;377.09344482;49.04292297;8.85855484
 379;37.80088806;377.71768188;49.19292068;9.48356056
 380;37.90017700;379.08489990;49.40291214;8.86368370
 381;38.00049591;380.12359619;49.58017731;8.85084629
 382;38.10089493;380.89617920;49.71653748;8.97650909
 383;38.20034409;381.75903320;49.87198639;9.17261028
 384;38.30074692;382.91293335;50.04652786;9.19554043
 385;38.40012360;383.84521484;50.24288559;9.06812382
 386;38.50057220;385.24063110;50.39287949;8.77074337
 387;38.60091400;385.99151611;50.54287338;8.96810150
 388;38.70028305;386.89501953;50.73923111;8.97348213
 389;38.80075073;387.98358154;50.88922501;8.90935040
 390;38.90020752;389.05630493;51.05558395;9.09575844
 391;39.00057983;390.20346069;51.24921417;8.96499729
 392;39.10089493;391.00509644;51.38284683;9.10892296
 393;39.20014954;391.95013428;51.57647705;9.16073322
 394;39.30059433;393.11444092;51.74829102;8.96811485
 395;39.40100479;394.12783813;51.89828491;9.00616455
 396;39.50025177;395.01260376;52.07555008;9.16309643
 397;39.60066986;396.05041504;52.23645401;9.09302139
 398;39.70004654;397.01400757;52.39190292;9.07492828
 399;39.80053711;397.86535645;52.55826187;9.20016193
 400;39.90101242;399.01882935;52.72189331;9.02300262
 401;40.00039291;399.71466064;52.89097977;9.54414940
 402;40.10091400;400.98986816;53.06278992;9.19743919
 403;40.20028305;402.12951660;53.23460388;8.94191170
 404;40.30051804;402.75131226;53.38459778;9.30781937
 405;40.40093613;404.00680542;53.55913925;9.19291592
 406;40.50039673;405.06253052;53.72822571;9.00123501
 407;40.60079193;405.89541626;53.87276459;9.16268921
 408;40.70028305;406.97134399;54.07730484;9.26622295
 409;40.80073166;408.11196899;54.22184372;9.02732944
 410;40.90019226;408.75445557;54.42092896;9.51610756
 411;41.00055695;410.04574585;54.57092285;9.30661392
 412;41.10101700;411.11166382;54.72637177;9.09821796
 413;41.20038605;412.08392334;54.89545822;9.25173378
 414;41.30088806;412.77142334;55.07545090;9.30519009
 415;41.40035629;414.09625244;55.22272110;9.22075367
 416;41.50088882;414.82226563;55.41089630;9.46641731
 417;41.60025787;416.13021851;55.60179901;9.22492218
 418;41.70077896;417.02203369;55.74906540;9.13823509
 419;41.80018616;417.94509888;55.90996933;9.59678268
 420;41.90064240;419.06829834;56.09268951;9.29432869
 421;42.00001907;419.96133423;56.23995972;9.47052860
 422;42.10044861;421.12280273;56.41449738;9.25172710
 423;42.20086288;421.92321777;56.58903885;9.32231808
 424;42.30021286;423.02127075;56.72812653;9.50275993
 425;42.40071869;424.20257568;56.91084671;9.18775272
 426;42.50015259;425.00213623;57.04447937;9.52850723
 427;42.60055923;425.95513916;57.23810959;9.55869865
 428;42.70095825;426.99710083;57.37992096;9.51501083
 429;42.80040741;428.12094116;57.55173492;9.29410553
 430;42.90085602;429.03430176;57.70445633;9.49180984
 431;43.00018311;430.10836792;57.86808777;9.38460636
 432;43.10063553;430.95861816;58.01262665;9.56395054
 433;43.20003510;431.99606323;58.21716690;9.47085857
 434;43.30052948;432.94335938;58.35079956;9.69430065
 435;43.40096283;434.04080200;58.49261093;9.36831474
 436;43.50034332;434.90136719;58.66987991;9.48164368
 437;43.60083389;436.19006348;58.83351135;9.41320515
 438;43.70026016;437.08035278;58.97805023;9.45013428
 439;43.80070114;438.07238770;59.14713669;9.52529716
 440;43.90008545;438.93295288;59.28349304;9.71890068
 441;44.00046158;440.08511353;59.46621704;9.43696690
 442;44.10094070;440.92144775;59.63529968;9.54450321
 443;44.20035172;442.12673950;59.83983994;9.45346069
 444;44.30085754;443.02679443;59.97347260;9.56536102
 445;44.40029144;444.01242065;60.11528397;9.70643711
 446;44.50082016;445.01013184;60.30073547;9.65997314
 447;44.60024261;446.05932617;60.45891190;9.70876789
 448;44.70069122;447.16024780;60.56254196;9.56878185
 449;44.80008316;447.98825073;60.73708344;9.74007511
 450;44.90052414;449.03930664;60.92525864;9.75993633
 451;45.00090790;450.02609253;61.06434250;9.82729912
 452;45.10032272;451.04739380;61.20888901;9.72409439
 453;45.20078278;451.96020508;61.41069412;9.88226795
 454;45.30022430;452.97256470;61.51978683;9.93527603
 455;45.40073776;453.89053345;61.70250320;9.95434380
 456;45.50016403;455.05267334;61.84977341;9.71617508
 457;45.60066605;455.90802002;61.99704361;9.95544624
 458;45.70011139;456.86941528;62.17975998;10.07437706
 459;45.80044937;458.11041260;62.34885025;9.59671307
 460;45.90080643;458.97259521;62.46339035;9.72497177
 461;46.00015640;459.91604614;62.61883926;9.83300972
 462;46.10062408;460.87072754;62.75792313;9.95530987
 463;46.20099258;461.87481689;62.92973709;10.03883266
 464;46.30026627;462.97433472;63.12063980;9.80447006
 465;46.40060806;463.97406006;63.30336380;9.79779434
 466;46.50102615;464.89285278;63.45335770;10.02984238
 467;46.60031128;465.96051025;63.58971786;9.93529510
 468;46.70058441;466.92285156;63.76425552;10.01744747
 469;46.80098724;468.10220337;63.91970444;9.88759804
 470;46.90024948;468.92996216;64.03969574;9.94381046
 471;47.00061417;470.01409912;64.20333099;9.94030857
 472;47.10002899;471.18966675;64.36423492;9.70792389
 473;47.20049667;471.94949341;64.52786255;10.07434082
 474;47.30089188;472.92221069;64.66967773;9.92449570
 475;47.40016937;474.01736450;64.83330536;9.99810314
 476;47.50062180;475.05700684;64.97512054;9.60255527
 477;47.60003662;475.99633789;65.11965942;10.06024170
 478;47.70043945;476.95498657;65.31601715;10.01237297
 479;47.80095673;477.90490723;65.45510864;10.06809711
 480;47.90035248;478.86016846;65.65964508;10.13002205
 481;48.00074005;480.07586670;65.79055023;9.89790630
 482;48.10009766;481.04443359;65.95145416;9.93327045
 483;48.20057678;481.89727783;66.10690308;10.19704819
 484;48.30087662;482.91305542;66.27326202;10.09090042
 485;48.40027618;483.84188843;66.45052338;10.21170044
 486;48.50070190;485.13128662;66.56779480;9.90695667
 487;48.60103226;485.99145508;66.72052002;10.18895149
 488;48.70033264;486.99578857;66.90869141;10.14496803
 489;48.80075073;487.96160889;67.01232910;10.10080147
 490;48.90009689;489.04754639;67.16777802;9.87616348
 491;49.00041199;490.01834106;67.32595062;10.01293755
 492;49.10074234;491.01409912;67.50594330;10.17771339
 493;49.20011139;492.01330566;67.67503357;9.94620800
 494;49.30050659;493.11190796;67.80048370;10.05123329
 495;49.40081406;493.92446899;67.97229767;10.11418343
 496;49.50020981;494.88101196;68.11683655;10.32314110
 497;49.60070419;495.93304443;68.25046539;10.29017353
 498;49.70014954;496.84725952;68.41136932;10.29949379
 499;49.80057907;498.01571655;68.56954956;10.19795609
 500;49.90105057;499.00170898;68.71408844;10.08583164
 501;50.00052643;499.89672852;68.88590240;10.41373253
 502;50.10102844;501.02322388;69.04680634;10.17513180
 503;50.20034409;502.00476074;69.17498016;10.12952709
 504;50.30083466;502.85531616;69.33861542;10.36029911
 505;50.40026474;504.00134277;69.54315186;10.38684750
 506;50.50065994;504.98657227;69.65223694;10.20437431
 507;50.60003281;505.91329956;69.76950836;10.35494232
 508;50.70050049;507.05279541;69.97132111;10.23007488
 509;50.80094910;507.98733521;70.11585999;10.30077553
 510;50.90037918;508.92422485;70.23584747;10.46169090
 511;51.00092697;509.84713745;70.42676544;10.45052147
 512;51.10037994;511.10379028;70.57949066;10.35561657
