Type :,DIL805
Test :,200306 Aus 16 1000°C 30 min iso 760°C 15 min q


;Time;Temperature;Change in Length;HF Power
 101;10.00100136;100.03408051;9.40878010;7.29179096
 102;10.10039616;101.01831818;9.56150150;7.28465796
 103;10.20088100;102.05867004;9.64604473;7.30567741
 104;10.30028152;102.92998505;9.79604053;7.22107935
 105;10.40072060;103.75333405;9.91058254;7.83635664
 106;10.50009537;104.98762512;10.06603146;7.90252972
 107;10.60055065;105.86402893;10.18875408;7.96178722
 108;10.70105743;107.20810699;10.33329487;7.66170216
 109;10.80041027;108.17205048;10.48601818;7.63158035
 110;10.90087986;109.20412445;10.60601330;7.27781963
 111;11.00026608;110.02265930;10.75055408;7.48091316
 112;11.10070515;110.99183655;10.85146046;7.35341120
 113;11.20003986;111.67691040;10.96600056;7.48352528
 114;11.30051041;112.80803680;11.07236195;7.62957621
 115;11.40093994;113.99360657;11.26599216;7.65357018
 116;11.50031853;115.06690979;11.40235043;7.61214066
 117;11.60081577;115.99295807;11.58234501;7.76197004
 118;11.70032120;116.97240448;11.72961330;7.84932327
 119;11.80085182;117.95855713;11.81142712;7.70766163
 120;11.90027714;118.92641449;11.97505856;7.76949167
 121;12.00071621;120.31339264;12.08141994;6.94322634
 122;12.10000610;120.76071167;12.19323444;7.85654545
 123;12.20029354;121.93165588;12.36504650;7.91831112
 124;12.30076981;123.09849548;12.47958851;7.53917027
 125;12.40018368;123.85692596;12.61594677;7.95640898
 126;12.50067043;125.06652832;12.77957821;7.64858341
 127;12.60004139;126.02636719;12.90502834;7.70352936
 128;12.70055485;126.88230133;13.05229664;7.56445217
 129;12.80099010;128.09748840;13.20501804;7.47048616
 130;12.90035915;129.06999207;13.28137875;7.68585968
 131;13.00081921;129.78587341;13.45046520;7.89070845
 132;13.10023403;131.03520203;13.58137035;7.69907904
 133;13.20070457;132.02786255;13.74772739;7.79838800
 134;13.30011463;133.08671570;13.87590504;7.63380098
 135;13.40065670;134.07405090;13.99862957;7.62476158
 136;13.50006390;135.02577209;14.17589664;7.42611599
 137;13.60065079;136.02867126;14.29043674;7.53520441
 138;13.70010281;137.02050781;14.42134190;7.73411369
 139;13.80061245;137.89183044;14.54133892;7.68216848
 140;13.90001011;138.96154785;14.68315220;7.44485855
 141;14.00042629;140.00357056;14.81405735;7.69092607
 142;14.10094833;141.02957153;14.96950626;7.74549484
 143;14.20038223;141.90318298;15.09768391;7.85628796
 144;14.30077171;143.02850342;15.21495152;7.88010597
 145;14.40009117;143.90977478;15.38131046;7.79875851
 146;14.50050068;144.75439453;15.48494434;8.00760841
 147;14.60083008;145.99523926;15.65675640;7.80492544
 148;14.70018482;147.03353882;15.75220776;7.84745741
 149;14.80069447;147.95544434;15.91583920;7.89749050
 150;14.90009022;148.95668030;16.07128906;7.74939346
 151;15.00059605;149.88871765;16.21855545;7.99202681
 152;15.10004997;150.98898315;16.33582306;7.88406181
 153;15.20054626;152.03816223;16.46672821;7.76546955
 154;15.30103207;153.11079407;16.59217834;7.48790979
 155;15.40044308;153.91950989;16.73672104;7.82877731
 156;15.50086117;154.90748596;16.86217117;7.79818106
 157;15.60023689;156.07276917;17.03398132;7.75230455
 158;15.70069218;157.12829590;17.12670898;7.63024282
 159;15.80009079;157.96911621;17.29033661;7.73199844
 160;15.90060139;159.00613403;17.43487930;7.83438396
 161;16.00103378;159.83634949;17.60123825;8.09603119
 162;16.10036469;160.97412109;17.74850464;8.20931625
 163;16.20080566;162.11828613;17.89304733;7.83897638
 164;16.30008316;163.02679443;18.04576874;7.81039429
 165;16.40060616;164.13255310;18.18212891;7.57711792
 166;16.50003052;165.10585022;18.34030533;7.66567278
 167;16.60043907;166.03695679;18.46302795;7.49372768
 168;16.70097160;166.98629761;18.56938553;7.72358990
 169;16.80037689;167.94439697;18.73301697;7.94604826
 170;16.90083122;168.91777039;18.86937714;7.96369028
 171;17.00026512;169.82160950;18.99482727;8.15208149
 172;17.10066605;171.30178833;19.14754868;7.52274752
 173;17.20005035;172.11413574;19.27299881;7.58793259
 174;17.30053520;172.89038086;19.41754150;8.03558540
 175;17.40089989;173.97280884;19.55390167;7.87886810
 176;17.50021935;174.88313293;19.66571426;8.14676571
 177;17.60058975;176.11544800;19.81570816;7.61702633
 178;17.70089912;176.99166870;19.92752457;7.90807056
 179;17.80032921;178.12745667;20.10478973;7.79564953
 180;17.90088463;179.02804565;20.28751373;7.83319998
 181;18.00035858;180.37693787;20.36932755;7.47894239
 182;18.10086632;180.83129883;20.51659393;7.82826328
 183;18.20030022;181.88719177;20.67204666;8.03249073
 184;18.30071068;182.95729065;20.82476807;7.93697166
 185;18.40105438;184.12564087;20.95840073;8.00012779
 186;18.50036812;185.09922791;21.11384964;8.04072762
 187;18.60086441;185.91754150;21.25293350;8.18191719
 188;18.70029068;187.07165527;21.43292999;8.27947617
 189;18.80073547;188.17190552;21.55565262;7.61381435
 190;18.90004349;189.26605225;21.68383026;7.62576008
 191;19.00051308;189.97010803;21.81200790;7.65476656
 192;19.10001945;190.79531860;21.95654678;8.06180763
 193;19.20046806;192.13592529;22.13108826;7.64872503
 194;19.30094147;192.92068481;22.21835709;7.96581459
 195;19.40033722;193.91838074;22.40653229;8.27025318
 196;19.50071907;194.92001343;22.51562119;8.06460190
 197;19.60011864;195.92945862;22.67107010;8.26585579
 198;19.70060349;197.04156494;22.77743149;8.09081459
 199;19.80002975;197.99745178;22.94924164;8.13077259
 200;19.90048981;199.10803223;23.10469055;7.81585503
 201;20.00087929;200.06823730;23.23832321;8.03984070
 202;20.10020828;201.10548401;23.37468338;7.83213091
 203;20.20062447;202.03584290;23.51104355;7.85737038
 204;20.30003357;202.89199829;23.65285492;7.84254742
 205;20.40058327;203.97529602;23.81648636;8.07986546
 206;20.50094032;204.91389465;23.94739151;8.06782246
 207;20.60037231;205.98683167;24.10829544;8.26323128
 208;20.70083427;207.10836792;24.24465561;8.12537766
 209;20.80024338;208.17807007;24.39192200;7.88426447
 210;20.90058327;209.04223633;24.54737091;7.92852926
 211;21.00000191;210.10345459;24.65100479;7.90632343
 212;21.10047340;210.92114258;24.80099869;7.90666533
 213;21.20096397;211.91329956;24.93463135;8.12416458
 214;21.30027771;212.94714355;25.09280777;8.04774094
 215;21.40080261;213.89976501;25.26189423;8.14101315
 216;21.50028419;214.89758301;25.40370560;8.15255547
 217;21.60076332;216.17651367;25.57824707;7.89691210
 218;21.70008278;216.98155212;25.70369720;8.16147137
 219;21.80045891;217.92123413;25.86187363;7.84742069
 220;21.90081215;219.08015442;25.97096252;7.90465260
 221;22.00024223;219.87947083;26.11277390;8.25819397
 222;22.10062790;220.97267151;26.26276779;8.13783646
 223;22.20105934;222.18655396;26.44549179;7.86804247
 224;22.30039024;223.09358215;26.57094193;8.06736374
