Type :,DIL805
Test :,200304 08 Aus 1000°C 10 min quench


;Time;Temperature;Change in Length;HF Power
 101;10.00025177;100.27401733;9.17151451;7.35840988
 102;10.10072327;100.92818451;9.29696560;7.57992744
 103;10.20024681;101.93146515;9.38696194;7.48244476
 104;10.30072212;102.90613556;9.53150272;7.73622942
 105;10.40013695;103.95919037;9.65695286;7.83572435
 106;10.50060272;104.92012024;9.81785679;7.87958813
 107;10.60006809;105.94187927;9.93512630;7.71649122
 108;10.70056343;106.98808289;10.10421085;7.54320526
 109;10.80001831;107.97438812;10.21875286;7.68342447
 110;10.90053940;108.97860718;10.36329365;7.43875694
 111;11.00101376;109.97323608;10.44510937;7.34048843
 112;11.10054016;110.86243439;10.58419514;7.50691843
 113;11.20105553;112.00656128;10.74782658;7.75934649
 114;11.30058479;112.89842224;10.87054920;7.92802715
 115;11.40008545;113.85664368;11.07236099;8.01310635
 116;11.50046539;115.07734680;11.17872143;7.81811476
 117;11.60087967;116.18679810;11.32598877;7.51562023
 118;11.70035553;117.05697632;11.44053078;7.47456551
 119;11.80088139;117.81330109;11.55779934;7.74278641
 120;11.90030956;118.73544312;11.71052170;7.80896235
 121;12.00086784;120.07810974;11.86324406;7.64321518
 122;12.10027122;121.08602142;11.95051384;7.66791725
 123;12.20088291;121.84207916;12.08960056;7.76726246
 124;12.30030441;122.88035583;12.23414135;7.85472822
 125;12.40074730;123.88337708;12.33777428;7.86030245
 126;12.50023270;124.99103546;12.51504040;7.75328827
 127;12.60066891;125.90024567;12.59958363;7.76426077
 128;12.70009804;127.01564789;12.79866791;7.77817249
 129;12.80068016;128.04560852;12.85321140;7.76990652
 130;12.90008259;128.91802979;13.04956913;7.90924788
 131;13.00061417;129.83686829;13.16956425;7.78540373
 132;13.10005760;131.21269226;13.27865124;7.39799547
 133;13.20057487;132.25988770;13.42319202;7.63062525
 134;13.30103397;132.97817993;13.55409718;7.58084822
 135;13.40046406;133.86708069;13.69045734;8.07561207
 136;13.50089931;134.94657898;13.84317875;7.80253124
 137;13.60020828;136.05747986;13.97953701;7.67865562
 138;13.70076942;137.06881714;14.10771465;7.65817642
 139;13.80014324;138.02340698;14.25771046;7.78673124
 140;13.90064526;139.10208130;14.37225246;7.71596718
 141;14.00008869;140.09637451;14.55224705;7.97052479
 142;14.10062122;141.01545715;14.72405910;7.78346586
 143;14.20005608;142.11727905;14.80860043;7.82082987
 144;14.30056477;142.94490051;14.96132374;8.05533409
 145;14.40104198;144.07775879;15.10859203;7.69881153
 146;14.50039864;144.95669556;15.26676846;7.49863243
 147;14.60095596;145.82476807;15.36221981;8.14231300
 148;14.70027542;146.88534546;15.52857685;7.97994184
 149;14.80067062;148.01295471;15.65675449;7.96190643
 150;14.90014362;149.01164246;15.80402279;7.69865608
 151;15.00066662;150.11564636;15.90765667;7.77605772
 152;15.10011959;150.82720947;16.03310776;8.07474709
 153;15.20057106;151.94154358;16.19946480;7.92073298
 154;15.30099964;153.07704163;16.33309746;7.59619808
 155;15.40048218;154.06494141;16.49127388;7.72440910
 156;15.50097561;155.02136230;16.60854340;7.85479784
 157;15.60045719;155.98817444;16.73944664;8.02853489
 158;15.70082188;156.75811768;16.88398743;8.06327057
 159;15.80035210;157.84608459;17.00671196;8.09738731
 160;15.90091324;159.03375244;17.16488838;7.77569485
 161;16.00019073;159.83627319;17.26306725;8.24758148
 162;16.10052109;161.01654053;17.43215179;7.88335848
 163;16.20095634;161.91931152;17.56851196;8.20550251
 164;16.30031013;163.11857605;17.71032524;7.74365711
 165;16.40061951;164.03736877;17.86850166;7.96188545
 166;16.50000954;164.88017273;18.01304245;8.17234802
 167;16.60037994;165.98097229;18.14122009;7.93887138
 168;16.70081329;167.07856750;18.26667023;7.82173634
 169;16.80025864;167.85169983;18.41939163;8.03856945
 170;16.90061951;169.12614441;18.56938744;7.89538145
 171;17.00093460;169.93649292;18.71392822;7.92059851
 172;17.10044861;170.83329773;18.80937958;7.85401249
 173;17.20093536;171.93809509;18.96210098;8.03902721
 174;17.30023766;172.91650391;19.12300491;7.94776011
 175;17.40061760;173.78036499;19.27572823;8.03933430
 176;17.50101852;175.03350830;19.39026833;8.06243420
 177;17.60039711;176.11814880;19.52390099;8.02741623
 178;17.70090294;177.02192688;19.67662239;8.13535500
 179;17.80037117;177.98129272;19.81571007;8.07055187
 180;17.90088463;179.07467651;19.96297836;8.11402512
 181;18.00026321;180.01841736;20.08297348;8.16154861
 182;18.10076332;180.99539185;20.19751549;8.12720394
 183;18.20021820;181.83457947;20.34205627;8.10395432
 184;18.30069923;183.01364136;20.48114204;8.20584202
 185;18.40008354;183.98588562;20.65568161;8.00618744
 186;18.50062943;184.93124390;20.81385803;8.04464149
 187;18.60012054;185.82003784;20.91476440;8.19516182
 188;18.70063782;187.16400146;21.08112144;7.95769310
 189;18.80003548;187.96635437;21.22020912;8.02863693
 190;18.90038109;188.99816895;21.29929733;8.04498005
 191;19.00083542;189.85903931;21.49565315;8.14771938
 192;19.10019875;190.87335205;21.62110519;8.06783581
 193;19.20074844;191.96374512;21.76019096;8.13625908
 194;19.30018997;193.05415344;21.95927429;7.99906683
 195;19.40055847;193.89808655;22.12017822;8.14427376
 196;19.50099564;195.04585266;22.21290398;8.05381775
 197;19.60044479;196.04164124;22.39016914;8.24056435
 198;19.70092964;196.90336609;22.52925682;8.14773941
